ID,score
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_1_0110000,6
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_4_0110000,7
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_6_0110000,6
nl_7_0110000,3
nl_7_0110000,3
nl_7_0110000,3
nl_7_0110000,3
nl_7_0110000,3
