ID,score
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_1_0001000,6
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_4_0001000,2
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_6_0001000,6
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_7_0001000,3
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_10_0001000,6
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,5
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_11_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_12_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
nl_13_0001000,6
