ID,score
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_1_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,3
nl_2_0110000,4
nl_2_0110000,3
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,3
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_2_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,3
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,3
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,3
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,3
nl_3_0110000,3
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,3
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,3
nl_3_0110000,4
nl_3_0110000,4
nl_3_0110000,3
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,5
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,5
nl_4_0110000,4
nl_4_0110000,4
nl_4_0110000,5
nl_4_0110000,5
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_5_0110000,4
nl_6_0110000,3
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,4
nl_6_0110000,3
nl_6_0110000,4
nl_6_0110000,4
