ID,score
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_1_0010000,2
nl_2_0010000,4
nl_2_0010000,3
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,3
nl_2_0010000,4
nl_2_0010000,3
nl_2_0010000,4
nl_2_0010000,3
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,3
nl_2_0010000,4
nl_2_0010000,3
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,3
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_2_0010000,4
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_3_0010000,5
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_4_0010000,7
nl_5_0010000,5
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,5
nl_5_0010000,6
nl_5_0010000,5
nl_5_0010000,6
nl_5_0010000,5
nl_5_0010000,6
nl_5_0010000,5
nl_5_0010000,5
nl_5_0010000,5
nl_5_0010000,5
nl_5_0010000,5
nl_5_0010000,5
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,5
nl_5_0010000,5
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,5
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,6
nl_5_0010000,6
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,5
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,4
nl_6_0010000,5
nl_7_0010000,4
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,4
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,4
nl_7_0010000,4
nl_7_0010000,4
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,4
nl_7_0010000,4
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,4
nl_7_0010000,5
nl_7_0010000,4
nl_7_0010000,5
nl_7_0010000,5
nl_7_0010000,4
nl_7_0010000,5
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,5
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,5
nl_8_0010000,4
nl_8_0010000,5
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_8_0010000,4
nl_9_0010000,5
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,5
nl_9_0010000,3
nl_9_0010000,4
nl_9_0010000,5
nl_9_0010000,4
nl_9_0010000,5
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,5
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,3
nl_9_0010000,4
nl_9_0010000,4
nl_9_0010000,5
nl_9_0010000,5
nl_9_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_10_0010000,4
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,4
nl_11_0010000,5
nl_11_0010000,4
nl_11_0010000,4
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_11_0010000,5
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_12_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_13_0010000,4
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
nl_14_0010000,3
