ID,W1
nl_1,1.0
nl_2,2.9333333333333336
nl_3,2.0
nl_4,2.0
nl_5,0.13333333333333333
nl_6,2.066666666666667
nl_7,0.06666666666666665
nl_8,4.0
nl_9,2.0
nl_10,0.46666666666666656
nl_11,1.9666666666666668
nl_12,2.0
nl_13,0.9
nl_14,0.30000000000000004
nl_15,1.1333333333333333
nl_16,5.0
nl_17,4.0
nl_18,0.06666666666666665
nl_19,3.8
nl_20,1.1333333333333333
nl_21,0.0
nl_22,2.2
nl_23,0.0
nl_24,0.0
nl_25,0.9
nl_26,3.7666666666666666
nl_27,0.0
nl_28,1.0
nl_29,1.4
nl_30,2.0
es_1,1.0
es_2,2.0
es_3,0.0
es_4,0.6666666666666666
es_5,4.066666666666666
es_6,0.0
es_7,3.6666666666666665
es_8,2.0
es_9,2.0
es_10,0.0
es_11,2.0
es_12,2.6
es_13,0.5
es_14,0.4666666666666667
es_15,4.0
es_16,5.0
es_17,2.066666666666667
es_18,0.5666666666666667
es_19,4.333333333333333
es_20,2.0
es_21,0.03333333333333333
es_22,0.8666666666666667
es_23,0.6333333333333333
es_24,0.0
de_1,0.4
de_2,2.0
de_3,3.0
de_4,2.0
de_5,2.0
de_6,2.0
de_7,1.9333333333333333
de_8,2.0
de_9,5.0
de_10,0.13333333333333333
de_11,0.0
de_12,2.0
de_13,0.0
de_14,2.0
de_15,2.066666666666667
de_16,2.0
de_17,2.0
de_18,2.533333333333333
de_19,2.0
de_20,0.46666666666666656
de_21,4.0
de_22,0.033333333333333326
de_23,2.0
de_24,4.0
de_25,5.0
de_26,2.0
de_27,0.0
de_28,0.0
de_29,0.0
de_30,2.0
de_31,1.4
de_32,2.4
de_33,1.3666666666666667
de_34,2.0
de_35,1.0
de_36,2.0
de_37,0.0
de_38,3.3666666666666667
pl_1,0.0
pl_2,1.8
pl_3,0.7666666666666666
pl_4,2.0
pl_5,3.7333333333333334
pl_6,3.033333333333333
pl_7,1.1666666666666665
pl_8,1.0333333333333332
pl_9,1.4
pl_10,1.9333333333333333
pl_11,0.23333333333333328
pl_12,1.1333333333333333
pl_13,5.0
pl_14,2.0
pl_15,0.4666666666666667
pl_16,1.0333333333333332
pl_17,0.0
pl_18,0.0
pl_19,2.0
pl_20,2.0
hu_1,2.0
hu_2,2.0
hu_3,0.0
hu_4,0.0
hu_5,0.0
hu_6,0.0
hu_7,4.0
hu_8,0.0
hu_9,0.9333333333333333
hu_10,2.0
hu_11,0.0
hu_12,0.0
hu_13,5.0
hu_14,2.0
hu_15,2.0
hu_16,3.2
hu_17,2.7333333333333334
hu_18,3.4
hu_19,3.466666666666667
hu_20,3.0
hu_21,2.0
hu_22,0.5
hu_23,1.0
hu_24,1.9
hu_25,2.0
hu_28,4.0
hu_29,2.0
hu_30,2.2
hu_31,2.0
hu_32,2.0
hu_33,3.0
hu_34,1.6
hu_36,2.1333333333333333
hu_37,4.0
hu_38,4.0
hu_39,4.0
hu_40,1.9333333333333333
it_1,0.0
it_2,2.1666666666666665
it_3,4.0
it_4,2.0
it_5,0.0
it_6,2.0
it_7,0.0
it_8,4.0
it_9,5.0
it_10,4.0
it_11,4.0
it_12,0.0
it_13,0.0
it_14,2.6333333333333333
it_15,0.6
it_16,2.0
it_17,4.366666666666667
it_18,2.0
it_19,2.0
it_20,3.8333333333333335
it_21,4.0
it_22,0.0
it_23,1.8333333333333335
it_24,1.8
it_25,2.0
it_26,2.0
it_27,2.0
it_28,2.0
it_29,2.0
it_30,2.0
ch_18,1.0
ch_19,3.2333333333333334
ch_20,2.0
ch_21,3.0
ch_22,2.0
ch_23,4.0
ch_24,2.0
ch_25,0.6666666666666667
ch_26,2.0
ch_27,2.0
ch_28,2.0
ch_29,5.0
ch_30,0.0
ch_31,4.233333333333333
ch_32,1.5333333333333332
ch_33,4.0
ch_34,2.0
ch_35,1.3333333333333333
ch_36,4.0
ch_37,0.0
ch_38,0.0
ch_39,6.0
ch_40,0.1333333333333333
ch_41,0.06666666666666665
ch_42,1.0
ch_43,1.0
ch_44,0.1333333333333333
ch_45,4.0
ch_46,4.0
ch_47,0.9333333333333333
ch_48,3.666666666666667
ch_49,1.7666666666666666
ch_50,2.0
ch_51,0.5
ch_52,1.0
ch_53,4.0
ch_54,4.0
ch_55,1.0666666666666667
ch_56,2.0
ch_57,0.0
ch_58,4.0
ch_59,4.066666666666666
ch_0,4.0
ch_1,4.0
ch_2,4.0
ch_3,1.2
ch_4,0.0
ch_5,1.0333333333333332
ch_6,2.0
ch_7,2.0
ch_8,0.0
ch_9,3.1
ch_10,4.266666666666667
ch_11,2.0
ch_12,1.9333333333333333
ch_13,4.0
ch_14,2.0
ch_15,5.0
ch_16,0.0
ch_17,0.0
